,Unnamed: 0,industry_freq,sub_freq,type_freq,city_freq,actual_amount,industry_vertical,sub_vertical,city_location,investment_type,amount_in_usd,predicted_amount,predicted_amount_log,actual_amount_log,funded,Funded
224,416,0.0235920852359208,0.0019025875190258,0.0003805175038051,0.0190258751902587,6240000.0,finance,onlinelending,gurugram,termloan,6240000.0,8893189.397870209,16.00079641801093,15.646490900602007,True,True
225,206,0.3569254185692542,0.0003805175038051,0.0494672754946727,0.3002283105022831,1500000.0,consumerinternet,subscriptiononlynewswebsite,bangalore,seed/angelfunding,1500000.0,963930.1817063332,13.77877518277298,14.220976332738882,True,True
226,1000,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.0323439878234398,10000000.0,consumerinternet,onlinetravelagentmarketplace,noida,privateequity,10000000.0,4369918.962503391,15.290255251687432,16.118095750958314,True,True
227,2864,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.0357686453576864,250000.0,roboticprogramlearning,unknown,hyderabad,seedfunding,250000.0,407003.6357714562,12.916579854461723,12.429220196836384,True,True
228,171,0.3569254185692542,0.0003805175038051,0.0494672754946727,0.3002283105022831,4000000.0,consumerinternet,realtimemobileappmanagement,bangalore,seed/angelfunding,4000000.0,963930.1817063332,13.77877518277298,15.201805169084134,True,True
229,2016,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.3002283105022831,750000.0,technology,"tvsearch,guideandremotemobileapp",bangalore,seedfunding,750000.0,369353.2753452152,12.819511558211984,13.527829818844936,True,True
230,2684,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.0403348554033485,250000.0,bespokemerchandizemarketplace,unknown,pune,seedfunding,250000.0,320011.8768100659,12.676116513997757,12.429220196836384,True,True
231,2427,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.102359208523592,12500000.0,privatelabelfashionetailer,unknown,gurgaon,privateequity,12500000.0,4842031.854230991,15.392845201717549,16.341239282272525,True,True
232,224,0.0277777777777777,0.0003805175038051,0.0494672754946727,0.0357686453576864,5000000.0,healthcare,healthandwellbeingplatform,hyderabad,seed/angelfunding,5000000.0,848390.8177815651,13.65109785733286,15.424948670398354,True,True
233,2428,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.102359208523592,600000.0,onlinefoodordering&delivery,unknown,gurgaon,seedfunding,600000.0,303777.92114576325,12.624055482752969,13.304686600863562,True,True
234,2625,0.0007610350076103,0.1997716894977169,0.4585235920852359,0.1411719939117199,12500000.0,onlinebudgethotelchain,unknown,newdelhi,privateequity,12500000.0,4639616.706823551,15.350142530037346,16.341239282272525,True,True
235,2342,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1997716894977169,12500000.0,paymentssolutionplatform,unknown,mumbai,privateequity,12500000.0,4227763.541238878,15.257183934080649,16.341239282272525,True,True
236,1793,0.1137747336377473,0.0034246575342465,0.4585235920852359,0.102359208523592,12500000.0,ecommerce,onlinepharmacy,gurgaon,privateequity,12500000.0,5899374.8290359005,15.590357111590782,16.341239282272525,True,True
237,787,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.0357686453576864,1500000.0,technology,enterprisemobilitysolutions,hyderabad,seedfunding,1500000.0,313149.44048593653,12.654438994581778,14.220976332738882,True,True
238,1724,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.3002283105022831,1000000.0,consumerinternet,onlineinvestmentplatform,bangalore,seedfunding,1000000.0,388657.6535537877,12.870456740083428,13.815511557963774,True,True
239,168,0.3569254185692542,0.0003805175038051,0.0494672754946727,0.1997716894977169,1000000.0,consumerinternet,holyplatformofferingcustomisedpujapackagestoindividualsandcorporates,mumbai,seed/angelfunding,1000000.0,763422.2109510085,13.54556782353502,13.815511557963774,True,True
240,920,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.3002283105022831,1500000.0,consumerinternet,onlineeducationalcourses,bangalore,privateequity,1500000.0,4664789.236367078,15.35555342584362,14.220976332738882,True,True
241,1687,0.1137747336377473,0.0003805175038051,0.4284627092846271,0.1411719939117199,250000.0,ecommerce,"furniture,appliancesportal",newdelhi,seedfunding,250000.0,201392.067953468,12.213013839376664,12.429220196836384,True,True
242,86,0.0060882800608828,0.0079908675799086,0.0076103500761035,0.0011415525114155,12500000.0,fintech,onlinelendingplatform,newyork,seriesb,12500000.0,12106367.484163435,16.309242193113892,16.341239282272525,True,True
243,2259,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.3002283105022831,3000000.0,onlinerealestatemarketplace,unknown,bangalore,privateequity,3000000.0,5787616.634954608,15.571231302864163,14.914123179965662,True,True
244,460,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.3002283105022831,9500000.0,technology,onlinecoursesandmentoringfromexperts,bangalore,privateequity,9500000.0,4040270.306255439,15.211822402696258,16.066802461833923,True,True
245,753,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1997716894977169,100000.0,consumerinternet,personalfinanceplatform,mumbai,seedfunding,100000.0,305152.3305704844,12.6285696524485,11.51293546492023,True,True
246,2555,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.1997716894977169,400000.0,ondemandbeautyservice,unknown,mumbai,seedfunding,400000.0,368608.0431572448,12.817491857713016,12.899222326086994,True,True
247,1684,0.0121765601217656,0.0003805175038051,0.4284627092846271,0.0357686453576864,75000.0,logistics,logisticsandwarehousingservices,hyderabad,seedfunding,75000.0,519661.1436004992,13.16093415555041,11.225256725762891,True,True
248,2376,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.1997716894977169,130000.0,ridesharingmobileapp,unknown,mumbai,seedfunding,130000.0,368608.0431572448,12.817491857713016,11.775297421715829,True,True
249,1055,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.102359208523592,2250000.0,consumerinternet,smallbusinessloansmarketplaceplatform,gurgaon,privateequity,2250000.0,5049678.8579976,15.434835404786108,14.626441218624947,True,True
250,2582,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.1997716894977169,395000.0,customfurnituremarketplace,unknown,mumbai,seedfunding,395000.0,368608.0431572448,12.817491857713016,12.886643575525625,True,True
251,2482,0.0007610350076103,0.1997716894977169,0.4585235920852359,0.1411719939117199,12500000.0,onlinebudgethotelchain,unknown,newdelhi,privateequity,12500000.0,4639616.706823551,15.350142530037346,16.341239282272525,True,True
252,1607,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.0034246575342465,450000.0,consumerinternet,taxirentalplatform,vadodara,seedfunding,450000.0,373306.3116800484,12.830157251316937,13.017005083966255,True,True
253,1846,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.3002283105022831,750000.0,consumerinternet,womentracker,bangalore,seedfunding,750000.0,388657.6535537877,12.870456740083428,13.527829818844936,True,True
254,601,0.3569254185692542,0.0034246575342465,0.4585235920852359,0.1997716894977169,11500000.0,consumerinternet,onlinelearningplatform,mumbai,privateequity,11500000.0,4709851.9076808505,15.365167235713187,16.257857680289998,True,True
255,2461,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.102359208523592,12500000.0,hyperlocalgrocerydelivery,unknown,gurgaon,privateequity,12500000.0,4842031.854230991,15.392845201717549,16.341239282272525,True,True
256,2358,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.3002283105022831,5000000.0,onlinelogisticsplatform,unknown,bangalore,privateequity,5000000.0,5787616.634954608,15.571231302864163,15.424948670398354,True,True
257,1256,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.3002283105022831,500000.0,consumerinternet,campussocialnetworkingapp,bangalore,privateequity,500000.0,4664789.236367078,15.35555342584362,13.122365377402328,True,True
258,1203,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.1997716894977169,3000000.0,consumerinternet,onlinecarsharingplatform,mumbai,privateequity,3000000.0,4676487.321310677,15.358058027539538,14.914123179965662,True,True
259,1901,0.0277777777777777,0.0003805175038051,0.4284627092846271,0.3002283105022831,400000.0,healthcare,predictivehealthcareplatform,bangalore,seedfunding,400000.0,466029.5231192957,13.052006411218734,12.899222326086994,True,True
260,2479,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1411719939117199,1300000.0,ondemanddeliverylogistics,unknown,newdelhi,privateequity,1300000.0,4639616.706823551,15.350142530037346,14.077875591662238,True,True
261,1750,0.0121765601217656,0.0003805175038051,0.4585235920852359,0.102359208523592,1000000.0,logistics,logisticssolutions,gurgaon,privateequity,1000000.0,6080548.467807827,15.620605622853663,13.815511557963774,True,True
262,2597,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.1997716894977169,470000.0,onlinefoodtechplatform,unknown,mumbai,seedfunding,470000.0,368608.0431572448,12.817491857713016,13.060490101343552,True,True
263,439,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0323439878234398,5000000.0,technology,mobilenewscurationapp,noida,privateequity,5000000.0,3746184.18864361,15.136248597134658,15.424948670398354,True,True
264,2413,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.102359208523592,9000000.0,hyperlocaldeliveryservices,unknown,gurgaon,privateequity,9000000.0,4842031.854230991,15.392845201717549,16.012735246411598,True,True
265,949,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.0334855403348554,1100000.0,technology,intelligentsalesprospectingplatform,chennai,seedfunding,1100000.0,308851.6249326195,12.640619500141254,13.910821646859096,True,True
266,1152,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.0049467275494672,297000.0,consumerinternet,onlineshare&commoditybrokingplatform,indore,seedfunding,297000.0,422717.92455779016,12.954462756212251,12.601490784782536,True,True
267,2857,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1997716894977169,12000000.0,onlineinsuranceaggregator,unknown,mumbai,privateequity,12000000.0,4227763.541238878,15.257183934080649,16.300417291085605,True,True
268,2636,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.3002283105022831,12500000.0,travelinformationportal,unknown,bangalore,privateequity,12500000.0,5787616.634954608,15.571231302864163,16.341239282272525,True,True
269,248,0.3569254185692542,0.0007610350076103,0.4585235920852359,0.0190258751902587,12500000.0,consumerinternet,onlineinsurancesellingplatform,gurugram,privateequity,12500000.0,4224879.736164659,15.256501590248282,16.341239282272525,True,True
270,66,0.002283105022831,0.0003805175038051,0.0026636225266362,0.1411719939117199,500000.0,foodandbeverage,digitalvendingmachine,newdelhi,seedround,500000.0,1346860.104547772,14.113287335411952,13.122365377402328,True,True
271,2652,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.1411719939117199,2400000.0,medicaltechinstruments,unknown,newdelhi,seedfunding,2400000.0,314866.1952260848,12.659906226451591,14.690979711984754,True,True
272,61,0.0235920852359208,0.0003805175038051,0.0076103500761035,0.102359208523592,12500000.0,finance,autoinsurance,gurgaon,seriesb,12500000.0,10679013.062405132,16.183791070980714,16.341239282272525,True,True
273,1940,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.0403348554033485,150000.0,technology,medicineintakeremindersystem,pune,seedfunding,150000.0,245578.46571543935,12.411375863109235,11.918397239722838,True,True
274,1154,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.1997716894977169,10000000.0,technology,dronemanufacturing,mumbai,privateequity,10000000.0,3864447.0403260384,15.167329420057907,16.118095750958314,True,True
275,1885,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.0357686453576864,360000.0,consumerinternet,onlinecreditmanagementtools,hyderabad,seedfunding,360000.0,340125.97460600326,12.737074281599025,12.793862088206213,True,True
276,1766,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1411719939117199,1000000.0,consumerinternet,onlinelegalservicesforstartups,newdelhi,seedfunding,1000000.0,221967.74857927996,12.31029187877968,13.815511557963774,True,True
277,2008,0.0083713850837138,0.0003805175038051,0.4585235920852359,0.1411719939117199,6000000.0,food&beverage,craftbeermanufacturingcompany,newdelhi,privateequity,6000000.0,4470546.472873385,15.31302143624292,15.607270193858982,True,True
278,2324,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.0357686453576864,190000.0,ridesharingplatform,unknown,hyderabad,seedfunding,190000.0,407003.6357714562,12.916579854461723,12.154784614286667,True,True
279,1462,0.0277777777777777,0.0003805175038051,0.4585235920852359,0.1997716894977169,12500000.0,healthcare,"organic,naturalfoodsubstitutemanufacturer",mumbai,privateequity,12500000.0,3834307.556979049,15.159499678478054,16.341239282272525,True,True
280,2356,0.0007610350076103,0.1997716894977169,0.4585235920852359,0.102359208523592,1000000.0,onlinefoodordering&deliveryservice,unknown,gurgaon,privateequity,1000000.0,4842031.854230991,15.392845201717549,13.815511557963774,True,True
281,2098,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.0003805175038051,160000.0,consumerinternet,onlinefitness&educationalinformationaggregator,jodhpur,seedfunding,160000.0,137956.8708038156,11.834703633500364,11.982935344196433,True,True
282,2577,0.0007610350076103,0.1997716894977169,0.4284627092846271,0.102359208523592,161000.0,internetofthingsplatform,unknown,gurgaon,seedfunding,161000.0,303777.92114576325,12.624055482752969,11.989165855127435,True,True
283,2219,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.102359208523592,12500000.0,premiumdininglounges&restaurants,unknown,gurgaon,privateequity,12500000.0,4842031.854230991,15.392845201717549,16.341239282272525,True,True
284,507,0.0277777777777777,0.0003805175038051,0.4585235920852359,0.3002283105022831,12500000.0,healthcare,healthcarefacilitiesatdoorstep,bangalore,privateequity,12500000.0,4908192.696213047,15.406416549440282,16.341239282272525,True,True
285,41,0.0003805175038051,0.0003805175038051,0.0091324200913242,0.1997716894977169,10000000.0,consumertechnology,"consumerelectronics,homeappliances",mumbai,seriesa,10000000.0,4108701.3692865446,15.228617811386297,16.118095750958314,True,True
286,2458,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.3002283105022831,12500000.0,cabbookingappplatform,unknown,bangalore,privateequity,12500000.0,5787616.634954608,15.571231302864163,16.341239282272525,True,True
287,1288,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.102359208523592,500000.0,consumerinternet,brandedcampinglocationaggregator,gurgaon,seedfunding,500000.0,238894.62564198783,12.383782022731811,13.122365377402328,True,True
288,2664,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.0403348554033485,2000000.0,hasbrotoymanufacturer,unknown,pune,privateequity,2000000.0,4885784.823076915,15.40184069502057,14.508658238524095,True,True
289,314,0.0235920852359208,0.0003805175038051,0.0494672754946727,0.102359208523592,978000.0,finance,b2conlineloansmarketplace,gurgaon,seed/angelfunding,978000.0,676538.9511652917,13.424746780525968,13.79326597151132,True,True
290,2672,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1997716894977169,1000000.0,onlinefashionvideoportal,unknown,mumbai,privateequity,1000000.0,4227763.541238878,15.257183934080649,13.815511557963774,True,True
291,970,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.3002283105022831,191000.0,consumerinternet,techenabledsocialenterprise,bangalore,seedfunding,191000.0,388657.6535537877,12.870456740083428,12.160033942617156,True,True
292,1326,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.102359208523592,100000.0,technology,androidutilityappsuitecreator,gurgaon,seedfunding,100000.0,224357.32577074287,12.320999721349567,11.51293546492023,True,True
293,2595,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.0015220700152207,20000.0,couponaggregatorplatform,unknown,kanpur,seedfunding,20000.0,639329.4834919954,13.368176788227135,9.90353755128617,True,True
294,442,0.1818873668188736,0.0003805175038051,0.0494672754946727,0.3002283105022831,50000.0,technology,assistingvisuallyimpairedtolearnthroughbraille,bangalore,seed/angelfunding,50000.0,552317.9696763435,13.22188100198846,10.819798284210286,True,True
295,1556,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.01103500761035,1000000.0,consumerinternet,onlinetaxfilingportal,jaipur,privateequity,1000000.0,2941462.773476852,14.894417897547662,13.815511557963774,True,True
296,981,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1997716894977169,325000.0,consumerinternet,vacationtripplanningplatform,mumbai,seedfunding,325000.0,305152.3305704844,12.6285696524485,12.691583538230216,True,True
297,183,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.0190258751902587,12500000.0,consumerinternet,onlineindiancarrentalplatform,gurugram,privateequity,12500000.0,4191027.465400784,15.248456718914872,16.341239282272525,True,True
298,938,0.1137747336377473,0.0015220700152207,0.4585235920852359,0.3002283105022831,12500000.0,ecommerce,ecommercemarketplace,bangalore,privateequity,12500000.0,5488552.3690034,15.51817527584895,16.341239282272525,True,True
299,2763,0.0019025875190258,0.1997716894977169,0.4585235920852359,0.3002283105022831,12500000.0,onlinefooddelivery,unknown,bangalore,privateequity,12500000.0,8447879.323370285,15.949426118560115,16.341239282272525,True,True
300,2816,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.1411719939117199,2200000.0,travelentertainment,unknown,newdelhi,seedfunding,2200000.0,314866.1952260848,12.659906226451591,14.603968372873895,True,True
301,2018,0.0277777777777777,0.0003805175038051,0.4284627092846271,0.0403348554033485,150000.0,healthcare,medicaltourismplatform,pune,seedfunding,150000.0,296609.1138106388,12.600173807263872,11.918397239722838,True,True
302,1510,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.102359208523592,1000000.0,consumerinternet,videobaseddoctorconsultingplatformapp,gurgaon,privateequity,1000000.0,5049678.8579976,15.434835404786108,13.815511557963774,True,True
303,1032,0.1137747336377473,0.0019025875190258,0.4585235920852359,0.3002283105022831,12500000.0,ecommerce,onlinemarketplace,bangalore,privateequity,12500000.0,5427720.213137275,15.50702993773676,16.341239282272525,True,True
304,1552,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.1411719939117199,10000000.0,technology,cloudbasedenterprisesolutions,newdelhi,privateequity,10000000.0,3412496.550527656,15.042955000681,16.118095750958314,True,True
305,2833,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.3002283105022831,1250000.0,onlinekitchenfurniture,unknown,bangalore,seedfunding,1250000.0,520682.9585600806,13.162898531225078,14.038654909278163,True,True
306,2075,0.3569254185692542,0.0007610350076103,0.4585235920852359,0.1997716894977169,12500000.0,consumerinternet,onlinerealestateportal,mumbai,privateequity,12500000.0,4282227.590662008,15.26998413079423,16.341239282272525,True,True
307,51,0.0003805175038051,0.0003805175038051,0.0053272450532724,0.0003805175038051,12500000.0,customerserviceplatform,conversationalai,paloalto,seriesc,12500000.0,14641180.88201291,16.499348792884668,16.341239282272525,True,True
308,316,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.0323439878234398,3000000.0,consumerinternet,onlinescholarshipportal,noida,privateequity,3000000.0,4369918.962503391,15.290255251687432,14.914123179965662,True,True
309,2111,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1997716894977169,5600000.0,transportation&logisticsplatform,unknown,mumbai,privateequity,5600000.0,4227763.541238878,15.257183934080649,15.53827733427679,True,True
310,409,0.3569254185692542,0.0007610350076103,0.4585235920852359,0.3002283105022831,2500000.0,consumerinternet,foodandbeverages,bangalore,privateequity,2500000.0,4829686.151293412,15.390292251542018,14.731801689838347,True,True
311,1578,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.1997716894977169,1000000.0,technology,creditscoringplatform,mumbai,privateequity,1000000.0,3864447.0403260384,15.167329420057907,13.815511557963774,True,True
312,764,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.0357686453576864,215000.0,technology,artificialintelligencebasedplatform,hyderabad,seedfunding,215000.0,313149.44048593653,12.654438994581778,12.278397958261774,True,True
313,2002,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.1997716894977169,12500000.0,ecommerce,baby&kidsproductsonlineflashsalesplatform,mumbai,privateequity,12500000.0,3615760.6808838393,15.100813091487032,16.341239282272525,True,True
314,2051,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.102359208523592,200000.0,consumerinternet,fitnessrelatedsocialnetworkingapp&forum,gurgaon,seedfunding,200000.0,238894.62564198783,12.383782022731811,12.206077645517674,True,True
315,2269,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.1997716894977169,1500000.0,mobileappbasedloandisbursementplatform,unknown,mumbai,seedfunding,1500000.0,368608.0431572448,12.817491857713016,14.220976332738882,True,True
316,1720,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.0323439878234398,300000.0,consumerinternet,onlinepeertopeerfunding,noida,seedfunding,300000.0,274623.2990794945,12.523159257401431,12.611541086966117,True,True
317,216,0.3569254185692542,0.0003805175038051,0.0494672754946727,0.3002283105022831,1250000.0,consumerinternet,mobilefirstvideobloggingapp,bangalore,seed/angelfunding,1250000.0,963930.1817063332,13.77877518277298,14.038654909278163,True,True
318,1446,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.1411719939117199,12500000.0,consumerinternet,budgethotelsaggregator,newdelhi,privateequity,12500000.0,4129568.029008727,15.23368360816263,16.341239282272525,True,True
319,1658,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.3002283105022831,220000.0,consumerinternet,studentfocussedcontentdiscoveryportal,bangalore,seedfunding,220000.0,388657.6535537877,12.870456740083428,12.301387370778713,True,True
320,2806,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.3002283105022831,240000.0,lastmilelogistics,unknown,bangalore,seedfunding,240000.0,520682.9585600806,13.162898531225078,12.388398368982116,True,True
321,273,0.3569254185692542,0.0015220700152207,0.0494672754946727,0.1997716894977169,12000000.0,consumerinternet,onlineinsuranceplatform,mumbai,seed/angelfunding,12000000.0,1023082.9622163492,13.83833211606862,16.300417291085605,True,True
322,2403,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.102359208523592,770000.0,multilingualtestpreparationplatform,unknown,gurgaon,privateequity,770000.0,4842031.854230991,15.392845201717549,13.554147092530322,True,True
323,2623,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1997716894977169,1600000.0,f&bsectormobilepaymentplatform,unknown,mumbai,privateequity,1600000.0,4227763.541238878,15.257183934080649,14.285514812209817,True,True
324,786,0.1137747336377473,0.0003805175038051,0.4585235920852359,0.102359208523592,10000000.0,ecommerce,buyingportalforsmes,gurgaon,privateequity,10000000.0,3910929.645397477,15.17928592036576,16.118095750958314,True,True
325,1262,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.0334855403348554,2000000.0,technology,speechrecognitionsolutions,chennai,privateequity,2000000.0,4490572.683236457,15.31749102065164,14.508658238524095,True,True
326,2112,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.1411719939117199,500000.0,enterprisemarketingautomationplatform,unknown,newdelhi,seedfunding,500000.0,314866.1952260848,12.659906226451591,13.122365377402328,True,True
327,1907,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.3002283105022831,22500.0,consumerinternet,mobileemailproductivitytool,bangalore,seedfunding,22500.0,388657.6535537877,12.870456740083428,10.021315031649332,True,True
328,96,0.1137747336377473,0.0007610350076103,0.0076103500761035,0.3002283105022831,11500000.0,ecommerce,retail,bangalore,seriesb,11500000.0,9435166.208372729,16.059954458765827,16.257857680289998,True,True
329,1890,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.0357686453576864,330000.0,consumerinternet,healthcarerelatedsolutions,hyderabad,privateequity,330000.0,5491449.061858565,15.518702906453186,12.706850963741102,True,True
330,285,0.0072298325722983,0.0019025875190258,0.0494672754946727,0.0357686453576864,150000.0,edtech,onlineeducationplatform,hyderabad,seed/angelfunding,150000.0,890198.8801291278,13.699201300907768,11.918397239722838,True,True
331,942,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.1997716894977169,1790000.0,consumerinternet,gadgetinsurance&repairservicesplatform,mumbai,privateequity,1790000.0,4676487.321310677,15.358058027539538,14.397726736476,True,True
332,2257,0.0007610350076103,0.1997716894977169,0.4284627092846271,0.3002283105022831,305000.0,healthtechplatform,unknown,bangalore,seedfunding,305000.0,520682.9585600806,13.162898531225078,12.628070334272698,True,True
333,1866,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.102359208523592,250000.0,consumerinternet,personalizedfashionapp,gurgaon,seedfunding,250000.0,238894.62564198783,12.383782022731811,12.429220196836384,True,True
334,1484,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.1997716894977169,550000.0,consumerinternet,"ondemand,hyperlocalcleaningservicesprovider",mumbai,seedfunding,550000.0,305152.3305704844,12.6285696524485,13.21767537538882,True,True
335,1675,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.0403348554033485,200000.0,technology,telecom&mediaitservicescompany,pune,seedfunding,200000.0,245578.46571543935,12.411375863109235,12.206077645517674,True,True
336,1487,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.3002283105022831,7000000.0,consumerinternet,hyperlocallogisticsservicesprovider,bangalore,privateequity,7000000.0,4664789.236367078,15.35555342584362,15.76142084987672,True,True
337,947,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.3002283105022831,3650000.0,consumerinternet,intracitylogisticsprovider,bangalore,privateequity,3650000.0,4664789.236367078,15.35555342584362,15.11023799953124,True,True
338,2633,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.0136986301369863,320000.0,onlinegrocers,unknown,ahmedabad,seedfunding,320000.0,358487.2912943926,12.789651278221768,12.676079399771028,True,True
339,1525,0.1818873668188736,0.0003805175038051,0.4585235920852359,0.102359208523592,12250000.0,technology,saasbasedserviceagreementmanagement,gurgaon,privateequity,12250000.0,4212118.421932509,15.253476504619568,16.32103657658766,True,True
340,882,0.0121765601217656,0.0003805175038051,0.4585235920852359,0.1997716894977169,4500000.0,logistics,thirdpartylogisticsprovider,mumbai,privateequity,4500000.0,5532555.598375388,15.52616058101776,15.319588176962746,True,True
341,560,0.0083713850837138,0.0003805175038051,0.4284627092846271,0.1997716894977169,500000.0,food&beverage,herbalenergyshotmaker,mumbai,seedfunding,500000.0,389681.535827204,12.87308767591974,13.122365377402328,True,True
342,670,0.3569254185692542,0.0007610350076103,0.4284627092846271,0.3002283105022831,125000.0,consumerinternet,onlinedoctordiscoveryplatform,bangalore,seedfunding,125000.0,450168.5687664339,13.017379610248836,11.736077016252436,True,True
343,2593,0.0011415525114155,0.1997716894977169,0.4585235920852359,0.1997716894977169,11000000.0,bigdata&analyticsplatform,unknown,mumbai,privateequity,11000000.0,4379444.742209111,15.292432731470772,16.213405921671733,True,True
344,826,0.3569254185692542,0.0003805175038051,0.4284627092846271,0.0334855403348554,250000.0,consumerinternet,hyperlocaldeliveryandlogisticsmobileapp,chennai,seedfunding,250000.0,335457.92113210127,12.7232547871585,12.429220196836384,True,True
345,1576,0.1818873668188736,0.0003805175038051,0.4284627092846271,0.3002283105022831,100000.0,technology,postmergerintegrationpartners,bangalore,seedfunding,100000.0,369353.2753452152,12.819511558211984,11.51293546492023,True,True
346,2729,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.1411719939117199,1600000.0,mobilechatbasedconciergeservice,unknown,newdelhi,privateequity,1600000.0,4639616.706823551,15.350142530037346,14.285514812209817,True,True
347,2469,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.3002283105022831,1000000.0,digitalsignalprocessingplatform,unknown,bangalore,seedfunding,1000000.0,520682.9585600806,13.162898531225078,13.815511557963774,True,True
348,2501,0.1137747336377473,0.1997716894977169,0.4284627092846271,0.1411719939117199,80000.0,ecommerce,unknown,newdelhi,seedfunding,80000.0,357806.8904588427,12.787751502521376,11.289794413577894,True,True
349,1649,0.3569254185692542,0.0003805175038051,0.4585235920852359,0.0136986301369863,12500000.0,consumerinternet,onlineworkingcapitalbusinessloansplatform,ahmedabad,privateequity,12500000.0,2979521.8925338886,14.907273742487158,16.341239282272525,True,True
350,2453,0.0003805175038051,0.1997716894977169,0.4284627092846271,0.0323439878234398,400000.0,employeeonboarding&orientationplatform,unknown,noida,seedfunding,400000.0,370204.8138921071,12.821814383731082,12.899222326086994,True,True
351,2675,0.0003805175038051,0.1997716894977169,0.4585235920852359,0.0403348554033485,12500000.0,bigdata&analyticsservices,unknown,pune,privateequity,12500000.0,4885784.823076915,15.40184069502057,16.341239282272525,True,True
