,industry_freq,sub_freq,type_freq,city_freq,Actual_Funded,industry_vertical,sub_vertical,city_location,investment_type,funded_prediction
2750,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.3002283105022831,True,flatrentalmobileapp,unknown,bangalore,privateequity,True
945,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.032343987823439876,True,technology,cybersecuritysolutions,noida,privateequity,True
1589,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.1997716894977169,True,technology,fintechplatform,mumbai,seedfunding,False
1462,0.027777777777777776,0.000380517503805175,0.4585235920852359,0.1997716894977169,True,healthcare,"organic,naturalfoodsubstitutemanufacturer",mumbai,privateequity,True
1914,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.3002283105022831,True,consumerinternet,bookrecommendationservice,bangalore,seedfunding,True
328,0.3569254185692542,0.000380517503805175,0.00989345509893455,0.01902587519025875,True,consumerinternet,hyperlocaldiscovery,gurugram,debtfunding,True
400,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.00076103500761035,True,technology,medicaldevices,surat,privateequity,False
1496,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.1997716894977169,False,technology,hybridcloudtechnologyenabledmediaerpplatform,mumbai,privateequity,True
2003,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.3002283105022831,False,consumerinternet,onlinerealestatelistings,bangalore,privateequity,True
2029,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.10235920852359208,False,consumerinternet,onlinefurnishingrentalplatform,gurgaon,seedfunding,True
599,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.3002283105022831,True,consumerinternet,womenfocussedcustomertocustomerresellernetwork,bangalore,privateequity,True
2063,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.1997716894977169,True,technology,locallanguagemobileos,mumbai,privateequity,True
528,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.1997716894977169,True,technology,rooftopsolarplatform,mumbai,seedfunding,False
1145,0.0121765601217656,0.000380517503805175,0.4284627092846271,0.1997716894977169,False,logistics,marketplaceforinternationalfreight,mumbai,seedfunding,True
1697,0.3569254185692542,0.007990867579908675,0.4585235920852359,0.3002283105022831,True,consumerinternet,onlinelendingplatform,bangalore,privateequity,True
532,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.3002283105022831,True,consumerinternet,selfdrivecarandbikerentalplatform,bangalore,privateequity,True
1682,0.0091324200913242,0.000380517503805175,0.4585235920852359,0.000380517503805175,True,education,educationworkshops&mentoringprograms,lucknow,privateequity,True
323,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.032343987823439876,True,technology,cloudbasedonlinehotelmanagementsoftware,noida,privateequity,True
2137,0.000380517503805175,0.1997716894977169,0.4284627092846271,0.1997716894977169,True,picturecreation&socialmobileapp,unknown,mumbai,seedfunding,True
577,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.04033485540334855,True,technology,applicationperformanceacceleration,pune,privateequity,True
231,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.3002283105022831,True,consumerinternet,onlinemarketplaceforresellers,bangalore,privateequity,True
2675,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.04033485540334855,True,bigdata&analyticsservices,unknown,pune,privateequity,True
327,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.1997716894977169,True,consumerinternet,onlinefurnitureshoppingstore,mumbai,privateequity,True
1520,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,consumerinternet,onlinecarrepairandservicingbookingplatform,bangalore,seedfunding,True
1918,0.11377473363774733,0.000380517503805175,0.4585235920852359,0.14117199391171995,False,ecommerce,marketplaceforhealthfoods,newdelhi,privateequity,True
592,0.0121765601217656,0.000380517503805175,0.4585235920852359,0.14117199391171995,True,logistics,logisticssolutionsprovider,newdelhi,privateequity,True
708,0.11377473363774733,0.000380517503805175,0.4284627092846271,0.14117199391171995,False,ecommerce,womenworkwearetailer,newdelhi,seedfunding,False
567,0.18188736681887366,0.000380517503805175,0.00989345509893455,0.10235920852359208,True,technology,b2bfinance&fulfilmentnetwork,gurgaon,debtfunding,True
2312,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.1997716894977169,True,homecookedfoodmarketplace&delivery,unknown,mumbai,privateequity,True
450,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.3002283105022831,True,technology,mobileapplicationfordoctorconsultation,bangalore,privateequity,True
1551,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.04033485540334855,False,technology,imageanalysissolutions,pune,seedfunding,False
465,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.1997716894977169,True,technology,regionaloperatingsystemforsmartphones,mumbai,privateequity,True
2587,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.10235920852359208,True,budgetaccommodationaggregator,unknown,gurgaon,privateequity,True
52,0.000380517503805175,0.000380517503805175,0.0076103500761035,0.00076103500761035,True,automotive,roadsafetyanalytics,sanfrancisco,seriesb,True
1089,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.14117199391171995,True,consumerinternet,socialmessagingplatform,newdelhi,seedfunding,False
1328,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,consumerinternet,fashiondiscoveryapp,bangalore,seedfunding,True
1164,0.3569254185692542,0.003424657534246575,0.4585235920852359,0.3002283105022831,True,consumerinternet,onlinelearningplatform,bangalore,privateequity,True
2427,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.10235920852359208,True,privatelabelfashionetailer,unknown,gurgaon,privateequity,True
1826,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.1997716894977169,False,technology,audiovisualdigitalcontentcreatorsforbrands,mumbai,seedfunding,False
173,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.3002283105022831,True,consumerinternet,upipaymentsapp,bangalore,privateequity,True
1961,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.04033485540334855,False,consumerinternet,instantmessagingapp,pune,seedfunding,True
1519,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.1997716894977169,False,technology,virtualrealitycontentstudio,mumbai,seedfunding,False
960,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.00684931506849315,True,consumerinternet,ondemandhomeservicesprovider,kolkata,seedfunding,False
2052,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,consumerinternet,partyhallbookingplatform,bangalore,seedfunding,True
2258,0.000380517503805175,0.1997716894977169,0.4284627092846271,0.1997716894977169,True,nightlifediscoverymobileapp,unknown,mumbai,seedfunding,True
643,0.0121765601217656,0.000380517503805175,0.4284627092846271,0.1997716894977169,False,logistics,warehouseaggregator,mumbai,seedfunding,True
74,0.11377473363774733,0.000380517503805175,0.00532724505327245,0.3002283105022831,True,ecommerce,realestate,bangalore,seriesc,True
224,0.027777777777777776,0.000380517503805175,0.04946727549467275,0.03576864535768645,True,healthcare,healthandwellbeingplatform,hyderabad,seed/angelfunding,True
1124,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.14117199391171995,True,consumerinternet,mobilecontactsmanagementapp,newdelhi,seedfunding,False
646,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.14117199391171995,True,consumerinternet,foreignexchangeservices,newdelhi,seedfunding,False
1857,0.11377473363774733,0.000380517503805175,0.4284627092846271,0.1997716894977169,False,ecommerce,preownedfashionmarketplacemobileapp,mumbai,seedfunding,False
282,0.18188736681887366,0.000380517503805175,0.04946727549467275,0.01902587519025875,False,technology,enhancedemployeeengagementplatform,gurugram,seed/angelfunding,True
1439,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.10235920852359208,True,technology,agritechsupplychainsolutionprovider,gurgaon,privateequity,True
83,0.00076103500761035,0.000380517503805175,0.0076103500761035,0.3002283105022831,True,digitalmedia,ebooks,bangalore,seriesb,True
414,0.02359208523592085,0.000380517503805175,0.4585235920852359,0.1997716894977169,True,finance,digitallending,mumbai,privateequity,True
1634,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.3002283105022831,True,consumerinternet,schoolparentcommunicationapp,bangalore,seedfunding,True
291,0.02359208523592085,0.000380517503805175,0.04946727549467275,0.3002283105022831,False,finance,digitallendingplatforminlogistics,bangalore,seed/angelfunding,True
520,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.01293759512937595,True,technology,studentaccommodationplatform,delhi,privateequity,True
67,0.007229832572298325,0.001902587519025875,0.0015220700152207,0.3002283105022831,True,edtech,education,bangalore,privateequityround,True
1552,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.14117199391171995,True,technology,cloudbasedenterprisesolutions,newdelhi,privateequity,True
2398,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.10235920852359208,True,restaurantratings&reviewsplatform,unknown,gurgaon,privateequity,True
2575,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.0334855403348554,True,onlinefinancialservices,unknown,chennai,privateequity,True
2364,0.000380517503805175,0.1997716894977169,0.4284627092846271,0.1997716894977169,True,locationbasednightliferecommendationplatform,unknown,mumbai,seedfunding,True
938,0.11377473363774733,0.0015220700152207,0.4585235920852359,0.3002283105022831,True,ecommerce,ecommercemarketplace,bangalore,privateequity,True
442,0.18188736681887366,0.000380517503805175,0.04946727549467275,0.3002283105022831,True,technology,assistingvisuallyimpairedtolearnthroughbraille,bangalore,seed/angelfunding,True
1906,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,consumerinternet,competitiveexampreparationplatform,bangalore,seedfunding,True
1456,0.11377473363774733,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,ecommerce,mobilebasedecommercesaasplatform,bangalore,seedfunding,False
2864,0.000380517503805175,0.1997716894977169,0.4284627092846271,0.03576864535768645,True,roboticprogramlearning,unknown,hyderabad,seedfunding,True
1613,0.11377473363774733,0.00076103500761035,0.4585235920852359,0.3002283105022831,True,ecommerce,onlinewomenfashionmarketplace,bangalore,privateequity,True
929,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.0334855403348554,True,technology,packagingartworkmanagementsoftware,chennai,seedfunding,True
300,0.027777777777777776,0.000380517503805175,0.4585235920852359,0.01902587519025875,False,healthcare,onlinebabycareproducts,gurugram,privateequity,True
2021,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,consumerinternet,automobileservicebookingapp,bangalore,seedfunding,True
1984,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.1997716894977169,True,consumerinternet,hyperlocalhandymanservicesplatform,mumbai,privateequity,True
1924,0.11377473363774733,0.000380517503805175,0.4284627092846271,0.14117199391171995,True,ecommerce,petproductsetailer,newdelhi,seedfunding,False
2740,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.3002283105022831,True,freightlogisticsplatform,unknown,bangalore,privateequity,True
702,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,technology,mobilegamescreator,bangalore,seedfunding,False
766,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.1997716894977169,False,consumerinternet,creditcardfraudprotection,mumbai,privateequity,True
819,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.1997716894977169,True,consumerinternet,digitalmoneytransferplatform,mumbai,privateequity,True
2791,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.10235920852359208,True,truckinglogisticoperations,unknown,gurgaon,privateequity,True
760,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.3002283105022831,True,consumerinternet,mobilebasedecommerceplatform,bangalore,seedfunding,True
141,0.00076103500761035,0.000380517503805175,0.0091324200913242,0.001902587519025875,True,software,aiplatform,india,seriesa,True
1500,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.03576864535768645,False,technology,hrsoftwareservicesstartup,hyderabad,seedfunding,True
1825,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.3002283105022831,True,technology,industrialrobotsmaker,bangalore,privateequity,True
1452,0.0121765601217656,0.000380517503805175,0.4284627092846271,0.004946727549467275,True,logistics,onlinelogisticsmarketplace,indore,seedfunding,False
2216,0.000380517503805175,0.1997716894977169,0.4284627092846271,0.04033485540334855,True,onlinevehiclesparepartsetailer,unknown,pune,seedfunding,True
449,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.1997716894977169,True,technology,mobilegamesdevelopmentfirm,mumbai,privateequity,True
1044,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.000380517503805175,True,technology,iot&saassolutionsfortransportationindustry,panaji,seedfunding,False
1132,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,technology,connectedtransportationsolutions,bangalore,seedfunding,False
1675,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.04033485540334855,True,technology,telecom&mediaitservicescompany,pune,seedfunding,False
1570,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,consumerinternet,doctorconsultationplatform,bangalore,seedfunding,True
1630,0.001141552511415525,0.000380517503805175,0.4284627092846271,0.0334855403348554,True,fmcg,beautyproducts&trainingtosalons&spas,chennai,seedfunding,True
1206,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.14117199391171995,True,consumerinternet,golfsessiononlinebookingsplatform,newdelhi,privateequity,True
1854,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.1997716894977169,True,consumerinternet,selfdrivecarrental,mumbai,seedfunding,True
852,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.10235920852359208,True,consumerinternet,hyperlocaldiscovery&rewardsplatform,gurgaon,privateequity,True
2251,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.10235920852359208,True,mobileservicesmarketplace,unknown,gurgaon,privateequity,True
445,0.18188736681887366,0.000380517503805175,0.04946727549467275,0.3002283105022831,False,technology,platformbasedon3dprintinganddigitalmanufacturing,bangalore,seed/angelfunding,True
1676,0.11377473363774733,0.00076103500761035,0.4284627092846271,0.03576864535768645,True,ecommerce,medicalsuppliesetailer,hyderabad,seedfunding,True
835,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.1997716894977169,True,consumerinternet,"cashless,paperlesssolutionsforhousingsocieties",mumbai,seedfunding,True
914,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.0334855403348554,True,consumerinternet,publicandprivateeventscreationapp,chennai,seedfunding,True
1394,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.0334855403348554,True,technology,crmsaasplatform,chennai,privateequity,True
1710,0.3569254185692542,0.00076103500761035,0.4284627092846271,0.3002283105022831,True,consumerinternet,foodorderingmobileapp,bangalore,seedfunding,True
1304,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.14117199391171995,False,consumerinternet,sportssocialnetworkmobileapp,newdelhi,seedfunding,False
1428,0.00228310502283105,0.000380517503805175,0.4284627092846271,0.1997716894977169,True,others,indoorskydivingsportsprovider,mumbai,seedfunding,True
199,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.1997716894977169,True,consumerinternet,mobilestorefrontandcommerceplatformforsellers,mumbai,privateequity,True
70,0.00076103500761035,0.000380517503805175,0.0076103500761035,0.000380517503805175,True,tech,smartphoneoperatingsystem,andheri,seriesb,True
1747,0.027777777777777776,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,healthcare,healthcaretrainingprograms,bangalore,seedfunding,False
398,0.11377473363774733,0.00076103500761035,0.4585235920852359,0.01293759512937595,True,ecommerce,retail,delhi,privateequity,True
2028,0.0091324200913242,0.000380517503805175,0.4284627092846271,0.1997716894977169,True,education,careerplanningandeducationadvisoryplatform,mumbai,seedfunding,True
2080,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.10235920852359208,False,consumerinternet,ondemandconciergeservices,gurgaon,seedfunding,True
717,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.1997716894977169,False,consumerinternet,appbasedaggregatorofofflinebusinesses,mumbai,seedfunding,True
1808,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.3002283105022831,True,consumerinternet,onlinefilingoftaxreturns,bangalore,privateequity,True
1578,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.1997716894977169,True,technology,creditscoringplatform,mumbai,privateequity,True
581,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.14117199391171995,True,consumerinternet,onlinetravelbookingplatform,newdelhi,privateequity,True
1869,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.1997716894977169,False,consumerinternet,onlinejobboard,mumbai,seedfunding,True
1493,0.11377473363774733,0.00076103500761035,0.4585235920852359,0.3002283105022831,True,ecommerce,mobilewallet&ecommerceplatform,bangalore,privateequity,True
1639,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.3002283105022831,True,technology,clouddatasecurity&privacysolutions,bangalore,seedfunding,False
1123,0.11377473363774733,0.000380517503805175,0.4284627092846271,0.1997716894977169,False,ecommerce,"ondemand,selfdrivebikerentalplatform",mumbai,seedfunding,False
114,0.000380517503805175,0.000380517503805175,0.0091324200913242,0.14117199391171995,True,nanotechnology,antipollution,newdelhi,seriesa,True
1829,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.3002283105022831,False,consumerinternet,parentingsocialnetworkplatform,bangalore,privateequity,True
2273,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.1997716894977169,True,fitnesstrackingmanagementsolutions,unknown,mumbai,privateequity,True
2355,0.00076103500761035,0.1997716894977169,0.4284627092846271,0.10235920852359208,True,onlinefoodordering&deliveryservice,unknown,gurgaon,seedfunding,True
1790,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,consumerinternet,fitnessservicesaggregatorplatform,bangalore,seedfunding,True
193,0.3569254185692542,0.00076103500761035,0.4585235920852359,0.01902587519025875,True,consumerinternet,onlineinsurancesellingplatform,gurugram,privateequity,True
1636,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.14117199391171995,False,consumerinternet,hometutorssearch&discovery,newdelhi,privateequity,True
1427,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.14117199391171995,False,technology,adoptimizationplatform,newdelhi,privateequity,True
1216,0.18188736681887366,0.0015220700152207,0.4284627092846271,0.3002283105022831,False,technology,dataanalyticsplatform,bangalore,seedfunding,True
1951,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.003424657534246575,False,consumerinternet,transportation&ondemanddeliveryaggregator,chandigarh,privateequity,True
1226,0.3569254185692542,0.00076103500761035,0.4585235920852359,0.1997716894977169,True,consumerinternet,realestateportal,mumbai,privateequity,True
2459,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.14117199391171995,True,ecommerce&mcommerceplatform,unknown,newdelhi,privateequity,True
1735,0.11377473363774733,0.000380517503805175,0.4585235920852359,0.14117199391171995,True,ecommerce,apparel&lifestyleetailer,newdelhi,privateequity,True
2054,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.032343987823439876,False,consumerinternet,mobileappbasedjobsearch,noida,seedfunding,True
821,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.3002283105022831,True,technology,projectmanagementtool,bangalore,seedfunding,False
1408,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.3002283105022831,True,consumerinternet,bitcoinwallet,bangalore,privateequity,True
1798,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.14117199391171995,False,consumerinternet,"style,fashiondiscoverymobileapp",newdelhi,seedfunding,False
205,0.3569254185692542,0.00076103500761035,0.4585235920852359,0.01902587519025875,True,consumerinternet,onlineusedcarmarketplace,gurugram,privateequity,True
1905,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.04033485540334855,True,technology,iot&m2msolutions,pune,privateequity,True
1081,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,consumerinternet,parkingsolutionsmobileapp,bangalore,seedfunding,True
2831,0.0015220700152207,0.1997716894977169,0.4284627092846271,0.1997716894977169,True,logisticstech,unknown,mumbai,seedfunding,True
1629,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,technology,medicaltechnologyprovider,bangalore,seedfunding,False
2011,0.11377473363774733,0.000380517503805175,0.4284627092846271,0.032343987823439876,False,ecommerce,b2bprocurementmarketplaceforofficeproducts,noida,seedfunding,True
330,0.18188736681887366,0.00076103500761035,0.4585235920852359,0.1997716894977169,True,technology,digitalpaymentplatform,mumbai,privateequity,True
1633,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.14117199391171995,True,technology,logisticsmanagementsoftware,newdelhi,privateequity,True
270,0.02359208523592085,0.000380517503805175,0.04946727549467275,0.00684931506849315,True,finance,housingfinanceforlowincomefamilies,kolkata,seed/angelfunding,True
1060,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.3002283105022831,True,consumerinternet,realtimemobileappmanagementplatform,bangalore,privateequity,True
463,0.18188736681887366,0.000380517503805175,0.4585235920852359,0.3002283105022831,True,technology,vernacularandvideocontentplatform,bangalore,privateequity,True
2026,0.11377473363774733,0.000380517503805175,0.4585235920852359,0.3002283105022831,True,ecommerce,online/mobilejewelleryretailer,bangalore,privateequity,True
2203,0.000380517503805175,0.1997716894977169,0.4284627092846271,0.1997716894977169,True,quickservicerestaurant&onlinedelivery,unknown,mumbai,seedfunding,True
1530,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.14117199391171995,True,consumerinternet,"onlinecontentdiscovery,creation&distributionplatform",newdelhi,privateequity,True
762,0.11377473363774733,0.0015220700152207,0.4585235920852359,0.1997716894977169,True,ecommerce,fashionetailer,mumbai,privateequity,True
2193,0.000380517503805175,0.1997716894977169,0.4284627092846271,0.3002283105022831,True,mobilecarservicingappointmentapp,unknown,bangalore,seedfunding,True
2500,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.10235920852359208,True,taxirentalplatform,unknown,gurgaon,privateequity,True
1751,0.3569254185692542,0.000380517503805175,0.4284627092846271,0.3002283105022831,True,consumerinternet,onlinebikeserviceandrepairsplatform,bangalore,seedfunding,True
49,0.11377473363774733,0.00076103500761035,0.0045662100456621,0.3002283105022831,True,ecommerce,socialcommerce,bangalore,seriesd,True
1146,0.11377473363774733,0.000380517503805175,0.4585235920852359,0.10235920852359208,True,ecommerce,onlinebusinesstobusiness(b2b)marketplace,gurgaon,privateequity,True
75,0.00228310502283105,0.00076103500761035,0.00989345509893455,0.14117199391171995,True,foodandbeverage,brewery,newdelhi,debtfunding,True
2404,0.000380517503805175,0.1997716894977169,0.4585235920852359,0.14117199391171995,True,industrialtoolsmarketplace,unknown,newdelhi,privateequity,True
559,0.18188736681887366,0.000380517503805175,0.4284627092846271,0.3002283105022831,False,technology,coldchainmonitoringsolution,bangalore,seedfunding,False
575,0.3569254185692542,0.00076103500761035,0.4585235920852359,0.3002283105022831,True,consumerinternet,onlinedoctordiscoveryplatform,bangalore,privateequity,True
2008,0.00837138508371385,0.000380517503805175,0.4585235920852359,0.14117199391171995,True,food&beverage,craftbeermanufacturingcompany,newdelhi,privateequity,True
1242,0.3569254185692542,0.0015220700152207,0.4284627092846271,0.00684931506849315,False,consumerinternet,onlineinsuranceplatform,kolkata,seedfunding,False
1483,0.3569254185692542,0.000380517503805175,0.4585235920852359,0.10235920852359208,True,consumerinternet,digitalwalletplatform,gurgaon,privateequity,True
101,0.001141552511415525,0.000380517503805175,0.0076103500761035,0.14117199391171995,True,socialmedia,travel,newdelhi,seriesb,True
